file,split,row,location,time,light,subject,license
test_0809.jpg,test,809,outdoor,day,sun_sky,man_made,AdobeMIT
test_0811.jpg,test,811,outdoor,day,sun_sky,nature,Adobe
test_0812.jpg,test,812,outdoor,day,sun_sky,nature,AdobeMIT
test_0813.jpg,test,813,outdoor,dusk,mixed,man_made,AdobeMIT
test_0816.jpg,test,816,outdoor,dusk,sun_sky,man_made,AdobeMIT
test_0817.jpg,test,817,outdoor,day,sun_sky,nature,AdobeMIT
test_0820.jpg,test,820,outdoor,day,sun_sky,man_made,AdobeMIT
test_0821.jpg,test,821,outdoor,dusk,mixed,man_made,AdobeMIT
test_0829.jpg,test,829,outdoor,day,sun_sky,man_made,Adobe
test_0832.jpg,test,832,outdoor,day,sun_sky,nature,Adobe
test_0833.jpg,test,833,outdoor,day,sun_sky,man_made,Adobe
test_0835.jpg,test,835,outdoor,day,sun_sky,man_made,Adobe
test_0842.jpg,test,842,outdoor,unknown,sun_sky,nature,Adobe
test_0843.jpg,test,843,outdoor,day,sun_sky,nature,AdobeMIT
test_0844.jpg,test,844,outdoor,day,sun_sky,man_made,AdobeMIT
test_0846.jpg,test,846,outdoor,day,sun_sky,man_made,Adobe
test_0847.jpg,test,847,outdoor,day,sun_sky,nature,Adobe
test_0850.jpg,test,850,outdoor,dusk,sun_sky,man_made,AdobeMIT
test_0852.jpg,test,852,outdoor,day,sun_sky,man_made,AdobeMIT
test_0854.jpg,test,854,outdoor,day,sun_sky,man_made,AdobeMIT
test_0855.jpg,test,855,outdoor,day,sun_sky,man_made,Adobe
test_0858.jpg,test,858,outdoor,day,sun_sky,man_made,Adobe
test_0864.jpg,test,864,outdoor,day,sun_sky,man_made,AdobeMIT
test_0865.jpg,test,865,outdoor,day,sun_sky,man_made,AdobeMIT
test_0867.jpg,test,867,outdoor,day,sun_sky,man_made,AdobeMIT
test_0871.jpg,test,871,outdoor,day,sun_sky,nature,Adobe
test_0873.jpg,test,873,outdoor,day,sun_sky,nature,AdobeMIT
test_0874.jpg,test,874,outdoor,unknown,sun_sky,man_made,AdobeMIT
test_0875.jpg,test,875,outdoor,day,sun_sky,man_made,AdobeMIT
test_0878.jpg,test,878,outdoor,night,mixed,man_made,AdobeMIT
test_0879.jpg,test,879,outdoor,day,sun_sky,nature,AdobeMIT
test_0880.jpg,test,880,outdoor,day,sun_sky,nature,AdobeMIT
test_0881.jpg,test,881,outdoor,day,sun_sky,nature,Adobe
test_0884.jpg,test,884,outdoor,day,sun_sky,man_made,Adobe
test_0888.jpg,test,888,outdoor,day,sun_sky,nature,AdobeMIT
test_0892.jpg,test,892,outdoor,day,sun_sky,man_made,Adobe
test_0893.jpg,test,893,outdoor,day,sun_sky,nature,AdobeMIT
test_0897.jpg,test,897,outdoor,unknown,sun_sky,nature,AdobeMIT
test_0898.jpg,test,898,outdoor,day,sun_sky,man_made,Adobe
test_0899.jpg,test,899,outdoor,day,sun_sky,man_made,AdobeMIT
test_0901.jpg,test,901,outdoor,day,sun_sky,man_made,Adobe
test_0902.jpg,test,902,outdoor,dusk,sun_sky,nature,AdobeMIT
test_0907.jpg,test,907,outdoor,day,sun_sky,man_made,Adobe
test_0908.jpg,test,908,outdoor,day,sun_sky,nature,AdobeMIT
test_0909.jpg,test,909,outdoor,day,sun_sky,man_made,Adobe
test_0911.jpg,test,911,outdoor,day,sun_sky,man_made,Adobe
test_0912.jpg,test,912,outdoor,day,sun_sky,man_made,AdobeMIT
test_0914.jpg,test,914,outdoor,day,sun_sky,man_made,Adobe
test_0915.jpg,test,915,outdoor,unknown,sun_sky,man_made,Adobe
test_0916.jpg,test,916,outdoor,day,sun_sky,man_made,Adobe
test_0920.jpg,test,920,outdoor,dusk,sun_sky,nature,Adobe
test_0922.jpg,test,922,outdoor,day,sun_sky,nature,Adobe
test_0923.jpg,test,923,outdoor,night,artificial,man_made,Adobe
test_0926.jpg,test,926,outdoor,day,sun_sky,nature,Adobe
test_0928.jpg,test,928,outdoor,day,sun_sky,man_made,AdobeMIT
test_0930.jpg,test,930,outdoor,day,sun_sky,nature,Adobe
test_0932.jpg,test,932,outdoor,day,sun_sky,man_made,Adobe
test_0934.jpg,test,934,outdoor,day,sun_sky,man_made,Adobe
test_0935.jpg,test,935,outdoor,day,sun_sky,man_made,AdobeMIT
test_0937.jpg,test,937,outdoor,day,sun_sky,man_made,Adobe
test_0938.jpg,test,938,outdoor,day,sun_sky,man_made,AdobeMIT
test_0939.jpg,test,939,outdoor,day,sun_sky,nature,AdobeMIT
test_0944.jpg,test,944,outdoor,day,sun_sky,man_made,Adobe
test_0945.jpg,test,945,outdoor,day,sun_sky,nature,Adobe
test_0950.jpg,test,950,outdoor,day,sun_sky,man_made,AdobeMIT
test_0951.jpg,test,951,outdoor,day,sun_sky,man_made,Adobe
test_0955.jpg,test,955,outdoor,day,sun_sky,nature,AdobeMIT
test_0960.jpg,test,960,outdoor,day,sun_sky,nature,AdobeMIT
test_0961.jpg,test,961,outdoor,day,sun_sky,man_made,AdobeMIT
test_0963.jpg,test,963,outdoor,day,sun_sky,man_made,AdobeMIT
test_0964.jpg,test,964,outdoor,day,sun_sky,man_made,AdobeMIT
test_0965.jpg,test,965,outdoor,night,artificial,man_made,AdobeMIT
test_0970.jpg,test,970,outdoor,day,sun_sky,nature,Adobe
test_0975.jpg,test,975,outdoor,day,sun_sky,man_made,Adobe
test_0977.jpg,test,977,outdoor,dusk,sun_sky,man_made,Adobe
test_0978.jpg,test,978,outdoor,day,sun_sky,man_made,Adobe
test_0979.jpg,test,979,outdoor,day,sun_sky,nature,Adobe
test_0980.jpg,test,980,outdoor,day,sun_sky,nature,Adobe
test_0982.jpg,test,982,outdoor,day,sun_sky,nature,AdobeMIT
test_0983.jpg,test,983,outdoor,unknown,sun_sky,man_made,Adobe
test_0984.jpg,test,984,outdoor,day,sun_sky,man_made,Adobe
test_0987.jpg,test,987,outdoor,unknown,sun_sky,nature,AdobeMIT
test_0989.jpg,test,989,outdoor,day,sun_sky,nature,Adobe
test_0994.jpg,test,994,outdoor,day,sun_sky,man_made,Adobe
test_0995.jpg,test,995,outdoor,day,sun_sky,man_made,Adobe
test_0997.jpg,test,997,outdoor,day,sun_sky,man_made,AdobeMIT
test_0998.jpg,test,998,outdoor,day,mixed,man_made,AdobeMIT
test_0999.jpg,test,999,outdoor,day,sun_sky,man_made,AdobeMIT
train_0000.jpg,train,0,outdoor,day,sun_sky,nature,Adobe
train_0006.jpg,train,6,outdoor,day,sun_sky,nature,Adobe
train_0008.jpg,train,8,outdoor,day,sun_sky,man_made,Adobe
train_0012.jpg,train,12,outdoor,dusk,sun_sky,nature,AdobeMIT
train_0013.jpg,train,13,outdoor,day,sun_sky,nature,AdobeMIT
train_0014.jpg,train,14,outdoor,day,sun_sky,man_made,AdobeMIT
train_0016.jpg,train,16,outdoor,day,sun_sky,nature,Adobe
train_0017.jpg,train,17,outdoor,day,sun_sky,man_made,Adobe
train_0019.jpg,train,19,outdoor,day,sun_sky,man_made,Adobe
train_0021.jpg,train,21,outdoor,day,sun_sky,man_made,AdobeMIT
train_0023.jpg,train,23,outdoor,day,sun_sky,man_made,AdobeMIT
train_0024.jpg,train,24,outdoor,day,sun_sky,nature,AdobeMIT
train_0026.jpg,train,26,outdoor,day,sun_sky,man_made,AdobeMIT
train_0030.jpg,train,30,outdoor,day,sun_sky,man_made,Adobe
train_0032.jpg,train,32,outdoor,day,sun_sky,man_made,AdobeMIT
train_0034.jpg,train,34,outdoor,day,sun_sky,man_made,Adobe
train_0036.jpg,train,36,outdoor,day,sun_sky,man_made,Adobe
train_0038.jpg,train,38,outdoor,day,sun_sky,nature,Adobe
train_0039.jpg,train,39,outdoor,day,sun_sky,nature,Adobe
train_0043.jpg,train,43,outdoor,day,sun_sky,man_made,AdobeMIT
train_0046.jpg,train,46,outdoor,day,sun_sky,man_made,Adobe
train_0047.jpg,train,47,outdoor,day,sun_sky,nature,Adobe
train_0049.jpg,train,49,outdoor,day,sun_sky,nature,AdobeMIT
train_0053.jpg,train,53,outdoor,day,sun_sky,nature,AdobeMIT
train_0058.jpg,train,58,outdoor,day,sun_sky,man_made,Adobe
train_0059.jpg,train,59,outdoor,day,sun_sky,man_made,Adobe
train_0061.jpg,train,61,outdoor,day,sun_sky,nature,Adobe
train_0064.jpg,train,64,outdoor,day,sun_sky,nature,AdobeMIT
train_0065.jpg,train,65,outdoor,day,sun_sky,man_made,Adobe
train_0073.jpg,train,73,outdoor,day,sun_sky,man_made,AdobeMIT
train_0074.jpg,train,74,outdoor,day,sun_sky,man_made,Adobe
train_0075.jpg,train,75,outdoor,day,sun_sky,nature,AdobeMIT
train_0077.jpg,train,77,outdoor,day,sun_sky,nature,AdobeMIT
train_0078.jpg,train,78,outdoor,day,sun_sky,man_made,Adobe
train_0080.jpg,train,80,outdoor,day,sun_sky,man_made,AdobeMIT
train_0084.jpg,train,84,outdoor,dusk,sun_sky,man_made,AdobeMIT
train_0086.jpg,train,86,outdoor,day,sun_sky,nature,Adobe
train_0088.jpg,train,88,outdoor,day,sun_sky,nature,AdobeMIT
train_0089.jpg,train,89,outdoor,day,sun_sky,man_made,Adobe
train_0090.jpg,train,90,outdoor,night,artificial,man_made,Adobe
train_0092.jpg,train,92,outdoor,day,sun_sky,man_made,Adobe
train_0094.jpg,train,94,outdoor,day,sun_sky,nature,Adobe
train_0096.jpg,train,96,outdoor,day,sun_sky,nature,Adobe
train_0097.jpg,train,97,outdoor,day,sun_sky,nature,Adobe
train_0100.jpg,train,100,outdoor,day,sun_sky,nature,Adobe
train_0101.jpg,train,101,outdoor,dusk,sun_sky,nature,Adobe
train_0102.jpg,train,102,outdoor,day,sun_sky,man_made,Adobe
train_0103.jpg,train,103,outdoor,day,sun_sky,man_made,AdobeMIT
train_0105.jpg,train,105,outdoor,dusk,sun_sky,nature,Adobe
train_0106.jpg,train,106,outdoor,day,sun_sky,nature,AdobeMIT
train_0107.jpg,train,107,outdoor,day,sun_sky,man_made,AdobeMIT
train_0108.jpg,train,108,outdoor,night,artificial,man_made,Adobe
train_0109.jpg,train,109,outdoor,day,sun_sky,man_made,AdobeMIT
train_0111.jpg,train,111,outdoor,day,sun_sky,nature,AdobeMIT
train_0112.jpg,train,112,outdoor,dusk,sun_sky,man_made,Adobe
train_0114.jpg,train,114,outdoor,day,sun_sky,nature,AdobeMIT
train_0115.jpg,train,115,outdoor,day,sun_sky,man_made,AdobeMIT
train_0119.jpg,train,119,outdoor,day,sun_sky,man_made,Adobe
train_0124.jpg,train,124,outdoor,day,sun_sky,man_made,Adobe
train_0126.jpg,train,126,outdoor,day,sun_sky,man_made,Adobe
train_0127.jpg,train,127,outdoor,day,sun_sky,nature,Adobe
train_0130.jpg,train,130,outdoor,day,sun_sky,man_made,AdobeMIT
train_0131.jpg,train,131,outdoor,day,sun_sky,man_made,Adobe
train_0132.jpg,train,132,outdoor,day,sun_sky,man_made,Adobe
train_0136.jpg,train,136,outdoor,day,sun_sky,nature,AdobeMIT
train_0139.jpg,train,139,outdoor,day,sun_sky,nature,AdobeMIT
train_0140.jpg,train,140,outdoor,day,sun_sky,man_made,Adobe
train_0143.jpg,train,143,outdoor,day,sun_sky,man_made,Adobe
train_0144.jpg,train,144,outdoor,day,sun_sky,nature,Adobe
train_0145.jpg,train,145,outdoor,day,sun_sky,nature,Adobe
train_0146.jpg,train,146,outdoor,dusk,sun_sky,nature,AdobeMIT
train_0148.jpg,train,148,outdoor,day,sun_sky,man_made,Adobe
train_0149.jpg,train,149,outdoor,night,artificial,man_made,Adobe
train_0154.jpg,train,154,outdoor,day,sun_sky,nature,AdobeMIT
train_0155.jpg,train,155,outdoor,day,mixed,man_made,Adobe
train_0157.jpg,train,157,outdoor,day,sun_sky,nature,Adobe
train_0159.jpg,train,159,outdoor,unknown,sun_sky,nature,Adobe
train_0161.jpg,train,161,outdoor,day,sun_sky,man_made,AdobeMIT
train_0162.jpg,train,162,outdoor,day,sun_sky,man_made,Adobe
train_0164.jpg,train,164,outdoor,day,sun_sky,man_made,Adobe
train_0166.jpg,train,166,outdoor,day,sun_sky,man_made,AdobeMIT
train_0167.jpg,train,167,outdoor,day,sun_sky,man_made,Adobe
train_0168.jpg,train,168,outdoor,day,sun_sky,nature,Adobe
train_0169.jpg,train,169,outdoor,day,sun_sky,nature,Adobe
train_0172.jpg,train,172,outdoor,day,sun_sky,man_made,Adobe
train_0173.jpg,train,173,outdoor,day,sun_sky,nature,Adobe
train_0178.jpg,train,178,outdoor,day,sun_sky,man_made,Adobe
train_0179.jpg,train,179,outdoor,day,sun_sky,nature,AdobeMIT
train_0180.jpg,train,180,outdoor,unknown,mixed,man_made,Adobe
train_0183.jpg,train,183,outdoor,day,sun_sky,man_made,AdobeMIT
train_0185.jpg,train,185,outdoor,day,sun_sky,man_made,AdobeMIT
train_0187.jpg,train,187,outdoor,unknown,sun_sky,nature,AdobeMIT
train_0188.jpg,train,188,outdoor,day,sun_sky,man_made,Adobe
train_0190.jpg,train,190,outdoor,day,sun_sky,man_made,Adobe
train_0193.jpg,train,193,outdoor,day,sun_sky,nature,AdobeMIT
train_0194.jpg,train,194,outdoor,dusk,sun_sky,man_made,Adobe
train_0198.jpg,train,198,outdoor,day,sun_sky,nature,AdobeMIT
train_0199.jpg,train,199,outdoor,day,sun_sky,man_made,Adobe
train_0201.jpg,train,201,outdoor,day,sun_sky,man_made,Adobe
train_0202.jpg,train,202,outdoor,day,sun_sky,man_made,Adobe
train_0206.jpg,train,206,outdoor,day,sun_sky,man_made,Adobe
train_0207.jpg,train,207,outdoor,dusk,sun_sky,nature,AdobeMIT
train_0208.jpg,train,208,outdoor,day,sun_sky,nature,Adobe
train_0209.jpg,train,209,outdoor,day,sun_sky,man_made,Adobe
train_0215.jpg,train,215,outdoor,day,sun_sky,nature,Adobe
train_0217.jpg,train,217,outdoor,unknown,sun_sky,man_made,AdobeMIT
train_0218.jpg,train,218,outdoor,day,sun_sky,man_made,AdobeMIT
train_0219.jpg,train,219,outdoor,night,artificial,nature,Adobe
train_0221.jpg,train,221,outdoor,dusk,sun_sky,man_made,Adobe
train_0222.jpg,train,222,outdoor,day,sun_sky,nature,AdobeMIT
train_0224.jpg,train,224,outdoor,day,sun_sky,man_made,AdobeMIT
train_0228.jpg,train,228,outdoor,day,sun_sky,man_made,AdobeMIT
train_0231.jpg,train,231,outdoor,day,sun_sky,nature,Adobe
train_0232.jpg,train,232,outdoor,day,sun_sky,man_made,Adobe
train_0234.jpg,train,234,outdoor,day,sun_sky,man_made,Adobe
train_0239.jpg,train,239,outdoor,day,sun_sky,nature,AdobeMIT
train_0240.jpg,train,240,outdoor,dusk,sun_sky,nature,Adobe
train_0246.jpg,train,246,outdoor,day,sun_sky,man_made,Adobe
train_0247.jpg,train,247,outdoor,day,sun_sky,man_made,Adobe
train_0250.jpg,train,250,outdoor,day,sun_sky,man_made,Adobe
train_0253.jpg,train,253,outdoor,night,artificial,man_made,Adobe
train_0255.jpg,train,255,outdoor,day,sun_sky,man_made,Adobe
train_0257.jpg,train,257,outdoor,day,sun_sky,nature,Adobe
train_0258.jpg,train,258,outdoor,dusk,sun_sky,man_made,Adobe
train_0259.jpg,train,259,outdoor,day,sun_sky,man_made,AdobeMIT
train_0261.jpg,train,261,outdoor,day,sun_sky,nature,AdobeMIT
train_0262.jpg,train,262,outdoor,day,sun_sky,man_made,Adobe
train_0263.jpg,train,263,outdoor,day,sun_sky,nature,AdobeMIT
train_0265.jpg,train,265,outdoor,day,sun_sky,man_made,AdobeMIT
train_0266.jpg,train,266,outdoor,day,sun_sky,nature,AdobeMIT
train_0270.jpg,train,270,outdoor,day,sun_sky,man_made,Adobe
train_0273.jpg,train,273,outdoor,day,sun_sky,nature,AdobeMIT
train_0274.jpg,train,274,outdoor,day,sun_sky,nature,AdobeMIT
train_0280.jpg,train,280,outdoor,dusk,sun_sky,man_made,AdobeMIT
train_0284.jpg,train,284,outdoor,day,sun_sky,man_made,Adobe
train_0285.jpg,train,285,outdoor,day,sun_sky,man_made,Adobe
train_0286.jpg,train,286,outdoor,day,sun_sky,man_made,Adobe
train_0287.jpg,train,287,outdoor,day,sun_sky,man_made,AdobeMIT
train_0289.jpg,train,289,outdoor,day,sun_sky,man_made,Adobe
train_0292.jpg,train,292,outdoor,day,sun_sky,man_made,Adobe
train_0293.jpg,train,293,outdoor,day,sun_sky,nature,Adobe
train_0294.jpg,train,294,outdoor,day,sun_sky,man_made,Adobe
train_0295.jpg,train,295,outdoor,dusk,sun_sky,man_made,AdobeMIT
train_0296.jpg,train,296,outdoor,dusk,sun_sky,man_made,Adobe
train_0297.jpg,train,297,outdoor,day,sun_sky,nature,Adobe
train_0298.jpg,train,298,outdoor,day,sun_sky,nature,AdobeMIT
train_0299.jpg,train,299,outdoor,unknown,sun_sky,nature,Adobe
train_0302.jpg,train,302,outdoor,day,sun_sky,man_made,AdobeMIT
train_0303.jpg,train,303,outdoor,day,sun_sky,man_made,AdobeMIT
train_0304.jpg,train,304,outdoor,day,sun_sky,nature,AdobeMIT
train_0305.jpg,train,305,outdoor,dusk,sun_sky,man_made,Adobe
train_0307.jpg,train,307,outdoor,night,sun_sky,man_made,AdobeMIT
train_0311.jpg,train,311,outdoor,day,sun_sky,man_made,AdobeMIT
train_0315.jpg,train,315,outdoor,day,sun_sky,nature,AdobeMIT
train_0316.jpg,train,316,outdoor,day,sun_sky,nature,Adobe
train_0319.jpg,train,319,outdoor,day,sun_sky,man_made,Adobe
train_0322.jpg,train,322,outdoor,day,sun_sky,nature,Adobe
train_0324.jpg,train,324,outdoor,day,sun_sky,man_made,Adobe
train_0325.jpg,train,325,outdoor,dusk,sun_sky,man_made,AdobeMIT
train_0327.jpg,train,327,outdoor,dusk,sun_sky,nature,AdobeMIT
train_0328.jpg,train,328,outdoor,day,sun_sky,man_made,AdobeMIT
train_0330.jpg,train,330,outdoor,day,sun_sky,nature,AdobeMIT
train_0334.jpg,train,334,outdoor,day,sun_sky,nature,Adobe
train_0336.jpg,train,336,outdoor,day,sun_sky,man_made,Adobe
train_0338.jpg,train,338,outdoor,day,sun_sky,man_made,Adobe
train_0339.jpg,train,339,outdoor,day,sun_sky,nature,Adobe
train_0341.jpg,train,341,outdoor,day,sun_sky,nature,Adobe
train_0344.jpg,train,344,outdoor,day,sun_sky,man_made,Adobe
train_0349.jpg,train,349,outdoor,dusk,sun_sky,man_made,Adobe
train_0351.jpg,train,351,outdoor,day,sun_sky,man_made,Adobe
train_0352.jpg,train,352,outdoor,day,sun_sky,man_made,AdobeMIT
train_0353.jpg,train,353,outdoor,day,sun_sky,nature,Adobe
train_0360.jpg,train,360,outdoor,day,sun_sky,man_made,Adobe
train_0361.jpg,train,361,outdoor,day,sun_sky,man_made,AdobeMIT
train_0368.jpg,train,368,outdoor,day,sun_sky,nature,Adobe
train_0369.jpg,train,369,outdoor,day,sun_sky,nature,AdobeMIT
train_0370.jpg,train,370,outdoor,day,sun_sky,man_made,AdobeMIT
train_0371.jpg,train,371,outdoor,day,sun_sky,man_made,Adobe
train_0372.jpg,train,372,outdoor,day,sun_sky,man_made,AdobeMIT
train_0373.jpg,train,373,outdoor,day,sun_sky,nature,AdobeMIT
train_0374.jpg,train,374,outdoor,day,sun_sky,man_made,Adobe
train_0375.jpg,train,375,outdoor,day,sun_sky,man_made,Adobe
train_0376.jpg,train,376,outdoor,day,sun_sky,nature,AdobeMIT
train_0377.jpg,train,377,outdoor,day,sun_sky,nature,Adobe
train_0378.jpg,train,378,outdoor,day,sun_sky,nature,AdobeMIT
train_0380.jpg,train,380,outdoor,day,sun_sky,man_made,Adobe
train_0381.jpg,train,381,outdoor,day,sun_sky,man_made,Adobe
train_0382.jpg,train,382,outdoor,day,sun_sky,man_made,AdobeMIT
train_0383.jpg,train,383,outdoor,day,sun_sky,nature,AdobeMIT
train_0384.jpg,train,384,outdoor,day,sun_sky,man_made,AdobeMIT
train_0385.jpg,train,385,outdoor,unknown,sun_sky,nature,Adobe
train_0386.jpg,train,386,outdoor,day,sun_sky,nature,AdobeMIT
train_0387.jpg,train,387,outdoor,day,sun_sky,man_made,Adobe
train_0390.jpg,train,390,outdoor,night,mixed,man_made,Adobe
train_0391.jpg,train,391,outdoor,day,sun_sky,man_made,Adobe
train_0393.jpg,train,393,outdoor,dusk,sun_sky,nature,Adobe
train_0396.jpg,train,396,outdoor,day,sun_sky,man_made,Adobe
train_0400.jpg,train,400,outdoor,unknown,sun_sky,man_made,AdobeMIT
train_0403.jpg,train,403,outdoor,day,sun_sky,man_made,AdobeMIT
train_0407.jpg,train,407,outdoor,dusk,sun_sky,man_made,AdobeMIT
train_0409.jpg,train,409,outdoor,dusk,sun_sky,nature,AdobeMIT
train_0411.jpg,train,411,outdoor,day,sun_sky,nature,Adobe
train_0412.jpg,train,412,outdoor,day,sun_sky,man_made,AdobeMIT
train_0413.jpg,train,413,outdoor,day,sun_sky,man_made,AdobeMIT
train_0414.jpg,train,414,outdoor,day,sun_sky,man_made,Adobe
train_0415.jpg,train,415,outdoor,day,sun_sky,nature,AdobeMIT
train_0417.jpg,train,417,outdoor,day,sun_sky,man_made,Adobe
train_0418.jpg,train,418,outdoor,day,sun_sky,nature,Adobe
train_0422.jpg,train,422,outdoor,day,sun_sky,man_made,AdobeMIT
train_0423.jpg,train,423,outdoor,day,sun_sky,man_made,Adobe
train_0425.jpg,train,425,outdoor,day,sun_sky,nature,Adobe
train_0427.jpg,train,427,outdoor,day,sun_sky,nature,Adobe
train_0428.jpg,train,428,outdoor,day,sun_sky,nature,Adobe
train_0429.jpg,train,429,outdoor,day,sun_sky,nature,Adobe
train_0431.jpg,train,431,outdoor,day,sun_sky,nature,Adobe
train_0433.jpg,train,433,outdoor,day,sun_sky,man_made,AdobeMIT
train_0434.jpg,train,434,outdoor,day,sun_sky,nature,AdobeMIT
train_0435.jpg,train,435,outdoor,day,sun_sky,nature,Adobe
train_0438.jpg,train,438,outdoor,day,sun_sky,man_made,Adobe
train_0439.jpg,train,439,outdoor,day,sun_sky,man_made,AdobeMIT
train_0444.jpg,train,444,outdoor,day,sun_sky,man_made,Adobe
train_0445.jpg,train,445,outdoor,day,sun_sky,man_made,Adobe
train_0446.jpg,train,446,outdoor,day,sun_sky,man_made,Adobe
train_0448.jpg,train,448,outdoor,dusk,sun_sky,nature,AdobeMIT
train_0450.jpg,train,450,outdoor,day,sun_sky,nature,Adobe
train_0452.jpg,train,452,outdoor,day,sun_sky,nature,Adobe
train_0457.jpg,train,457,outdoor,day,sun_sky,man_made,AdobeMIT
train_0458.jpg,train,458,outdoor,dusk,sun_sky,nature,Adobe
train_0463.jpg,train,463,outdoor,day,sun_sky,nature,AdobeMIT
train_0465.jpg,train,465,outdoor,day,sun_sky,nature,Adobe
train_0466.jpg,train,466,outdoor,day,sun_sky,man_made,Adobe
train_0467.jpg,train,467,outdoor,night,mixed,man_made,Adobe
train_0474.jpg,train,474,outdoor,day,sun_sky,nature,AdobeMIT
train_0475.jpg,train,475,outdoor,day,sun_sky,nature,AdobeMIT
train_0476.jpg,train,476,outdoor,day,sun_sky,nature,Adobe
train_0480.jpg,train,480,outdoor,day,sun_sky,nature,Adobe
train_0481.jpg,train,481,outdoor,dusk,sun_sky,nature,Adobe
train_0483.jpg,train,483,outdoor,day,sun_sky,man_made,Adobe
train_0486.jpg,train,486,outdoor,unknown,sun_sky,nature,AdobeMIT
train_0488.jpg,train,488,outdoor,day,sun_sky,man_made,AdobeMIT
train_0489.jpg,train,489,outdoor,day,sun_sky,nature,AdobeMIT
train_0490.jpg,train,490,outdoor,day,sun_sky,nature,AdobeMIT
train_0493.jpg,train,493,outdoor,day,sun_sky,man_made,Adobe
train_0496.jpg,train,496,outdoor,day,sun_sky,man_made,Adobe
train_0497.jpg,train,497,outdoor,day,sun_sky,man_made,Adobe
train_0498.jpg,train,498,outdoor,day,sun_sky,man_made,AdobeMIT
train_0503.jpg,train,503,outdoor,night,mixed,man_made,Adobe
train_0506.jpg,train,506,outdoor,day,sun_sky,man_made,Adobe
train_0507.jpg,train,507,outdoor,day,sun_sky,man_made,Adobe
train_0511.jpg,train,511,outdoor,day,sun_sky,man_made,Adobe
train_0512.jpg,train,512,outdoor,day,sun_sky,man_made,Adobe
train_0513.jpg,train,513,outdoor,day,sun_sky,man_made,Adobe
train_0514.jpg,train,514,outdoor,day,sun_sky,nature,AdobeMIT
train_0515.jpg,train,515,outdoor,day,sun_sky,man_made,AdobeMIT
train_0516.jpg,train,516,outdoor,day,sun_sky,nature,AdobeMIT
train_0517.jpg,train,517,outdoor,day,sun_sky,man_made,Adobe
train_0519.jpg,train,519,outdoor,day,sun_sky,man_made,Adobe
train_0521.jpg,train,521,outdoor,day,sun_sky,man_made,AdobeMIT
train_0523.jpg,train,523,outdoor,day,sun_sky,nature,AdobeMIT
train_0526.jpg,train,526,outdoor,day,sun_sky,nature,Adobe
train_0528.jpg,train,528,outdoor,day,sun_sky,man_made,Adobe
train_0529.jpg,train,529,outdoor,day,sun_sky,nature,AdobeMIT
train_0530.jpg,train,530,outdoor,dusk,sun_sky,nature,AdobeMIT
train_0535.jpg,train,535,outdoor,day,sun_sky,nature,Adobe
train_0536.jpg,train,536,outdoor,night,artificial,man_made,AdobeMIT
train_0538.jpg,train,538,outdoor,day,sun_sky,man_made,AdobeMIT
train_0539.jpg,train,539,outdoor,day,sun_sky,man_made,Adobe
train_0543.jpg,train,543,outdoor,day,sun_sky,man_made,Adobe
train_0544.jpg,train,544,outdoor,day,sun_sky,man_made,Adobe
train_0545.jpg,train,545,outdoor,day,sun_sky,man_made,AdobeMIT
train_0547.jpg,train,547,outdoor,day,sun_sky,nature,AdobeMIT
train_0553.jpg,train,553,outdoor,day,sun_sky,nature,Adobe
train_0554.jpg,train,554,outdoor,day,sun_sky,man_made,AdobeMIT
train_0559.jpg,train,559,outdoor,dusk,sun_sky,nature,Adobe
train_0560.jpg,train,560,outdoor,night,artificial,nature,AdobeMIT
train_0561.jpg,train,561,outdoor,day,sun_sky,nature,Adobe
train_0562.jpg,train,562,outdoor,day,sun_sky,nature,AdobeMIT
train_0565.jpg,train,565,outdoor,dusk,sun_sky,man_made,AdobeMIT
train_0567.jpg,train,567,outdoor,day,sun_sky,nature,AdobeMIT
train_0568.jpg,train,568,outdoor,day,sun_sky,nature,AdobeMIT
train_0570.jpg,train,570,outdoor,day,sun_sky,man_made,AdobeMIT
train_0571.jpg,train,571,outdoor,day,sun_sky,man_made,AdobeMIT
train_0573.jpg,train,573,outdoor,day,sun_sky,man_made,AdobeMIT
train_0574.jpg,train,574,outdoor,day,sun_sky,man_made,AdobeMIT
train_0575.jpg,train,575,outdoor,day,sun_sky,man_made,Adobe
train_0576.jpg,train,576,outdoor,day,sun_sky,man_made,Adobe
train_0580.jpg,train,580,outdoor,day,sun_sky,nature,AdobeMIT
train_0582.jpg,train,582,outdoor,day,sun_sky,nature,Adobe
train_0587.jpg,train,587,outdoor,day,sun_sky,man_made,Adobe
train_0588.jpg,train,588,outdoor,day,sun_sky,nature,Adobe
train_0589.jpg,train,589,outdoor,day,sun_sky,nature,AdobeMIT
train_0590.jpg,train,590,outdoor,dusk,sun_sky,man_made,Adobe
train_0591.jpg,train,591,outdoor,day,sun_sky,man_made,AdobeMIT
train_0592.jpg,train,592,outdoor,day,sun_sky,man_made,Adobe
train_0593.jpg,train,593,outdoor,day,sun_sky,man_made,AdobeMIT
train_0594.jpg,train,594,outdoor,day,sun_sky,man_made,AdobeMIT
train_0598.jpg,train,598,outdoor,day,sun_sky,nature,Adobe
train_0602.jpg,train,602,outdoor,day,sun_sky,nature,AdobeMIT
train_0603.jpg,train,603,outdoor,day,sun_sky,man_made,Adobe
